X_id,LICENSED_SPACES,PARKING_TYPE,STREETNAME,STREETNO,WARD
2486633,1,Front Yard,GREENWOOD AVE,929,14
2486634,1,Front Yard,GREENWOOD AVE,953,14
2486635,1,Front Yard,GREENWOOD AVE,956,14
2486636,1,Front Yard,GREENWOOD AVE,967,14
2486637,1,Front Yard,GREENWOOD AVE,971,14
2486638,1,Front Yard,GREENWOOD AVE,973,14
2486639,1,Widened Driveway,GREENWOOD AVE,98,14
2486640,1,Front Yard,GREENWOOD AVE,995,14
2486641,1,Front Yard,GREENWOOD AVE,997,14
2486642,1,Front Yard,GREER RD,212,8
2486643,1,Front Yard,GREER RD,213,8
2486644,1,Front Yard,GREER RD,219,8
2486645,1,Widened Driveway,GREER RD,243,8
2486646,1,Widened Driveway,GREER RD,265,8
2486647,1,Widened Driveway,GREER RD,266,8
2486648,1,Front Yard,GREER RD,267,8
2486649,1,Widened Driveway,GREER RD,268,8
2486650,1,Front Yard,GREER RD,274,8
2486651,1,Widened Driveway,GREER RD,351,8
2486652,2,Front Yard,GREER RD,357,8
2486653,1,Widened Driveway,GREER RD,360,8
2486654,1,Front Yard,GREER RD,364,8
2486655,1,Widened Driveway,GREER RD,366,8
2486656,1,Front Yard,GRENADIER RD,161,4
2486657,1,Widened Driveway,GRENADIER RD,209,4
2486658,1,Front Yard,GRENADIER RD,211,4
2486659,1,Front Yard,GRENADIER RD,223,4
2486660,1,Widened Driveway,GRENADIER RD,233,4
2486661,1,Front Yard,GRENADIER RD,82,4
2486662,1,Front Yard,GRENADIER RD,84,14
2486663,1,Front Yard,GRENADIER RD,86,4
2486664,1,Front Yard,GRESHAM RD,16,15
2486665,1,Front Yard,GRESHAM RD,17,15
2486666,1,Front Yard,GRESHAM RD,32,15
2486667,1,Front Yard,GRESHAM RD,42,15
2486668,1,Front Yard,GRESHAM RD,46,15
2486669,1,Front Yard,GRESHAM RD,48,15
2486670,1,Widened Driveway,GRESHAM RD,50,15
2486671,1,Front Yard,GREYTON CRES,10,12
2486672,1,Front Yard,GREYTON CRES,12,12
2486673,1,Front Yard,GREYTON CRES,23,12
2486674,1,Front Yard,GRIMTHORPE AVE,4,21
2486675,1,Front Yard,GRIMTHORPE RD,11,12
2486676,1,Front Yard,GRIMTHORPE RD,13,12
2486677,1,Front Yard,GRIMTHORPE RD,3,12
2486678,1,Front Yard,GRIMTHORPE RD,5,12
2486679,1,Front Yard,GRIMTHORPE RD,6,12
2486680,1,Front Yard,GUESTVILLE AVE,119,5
2486681,1,Front Yard,GUESTVILLE AVE,121,5
2486682,1,Front Yard,GUESTVILLE AVE,125,5
2486683,1,Front Yard,GUESTVILLE AVE,127,5
2486684,1,Front Yard,GUESTVILLE AVE,135,5
2486685,1,Front Yard,GUESTVILLE AVE,15,5
2486686,1,Front Yard,GUESTVILLE AVE,17,5
2486687,1,Front Yard,GUESTVILLE AVE,19,5
2486688,1,Front Yard,GUESTVILLE AVE,21,5
2486689,1,Front Yard,GUESTVILLE AVE,28,5
2486690,1,Front Yard,GUESTVILLE AVE,41,5
2486691,1,Front Yard,GUESTVILLE AVE,48,5
2486692,1,Front Yard,GUESTVILLE AVE,82,5
2486693,1,Front Yard,GUESTVILLE AVE,83,5
2486694,1,Front Yard,GUESTVILLE AVE,86,5
2486695,1,Front Yard,GUESTVILLE AVE,87,5
2486696,1,Front Yard,GUESTVILLE AVE,88,5
2486697,1,Front Yard,GUESTVILLE AVE,97,5
2486698,1,Front Yard,GUESTVILLE AVE,99,5
2486699,3,Front Yard,GWYNNE AVE,46,4
2486700,2,Front Yard,GWYNNE AVE,54,4
2486701,1,Front Yard,GWYNNE AVE,62,4
2486702,1,Front Yard,HADDON ST,23,8
2486703,1,Front Yard,HADDON ST,28,8
2486704,1,Front Yard,HADDON ST,29,8
2486705,1,Widened Driveway,HADDON ST,30,8
2486706,1,Widened Driveway,HADDON ST,32,8
2486707,1,Front Yard,HADDON ST,34,8
2486708,1,Widened Driveway,HADLEY RD,19,15
2486709,2,Widened Driveway,HADLEY RD,21,15
2486710,1,Front Yard,HADLEY RD,27,15
2486711,1,Front Yard,HADLEY RD,29,15
2486712,1,Widened Driveway,HADLEY RD,37,15
2486713,1,Widened Driveway,HADLEY RD,39,15
2486714,1,Widened Driveway,HADLEY RD,44,15
2486715,1,Widened Driveway,HADLEY RD,47,15
2486716,1,Front Yard,HADLEY RD,49,15
2486717,1,Front Yard,HAGAR AVE,31,5
2486718,1,Widened Driveway,HALE CT,15,19
2486719,1,Front Yard,HALFORD AVE,14,4
2486720,1,Front Yard,HALFORD AVE,16,4
2486721,1,Front Yard,HALFORD AVE,31,4
2486722,1,Front Yard,HALLAM ST,14,11
2486723,1,Front Yard,HALLAM ST,207,9
2486724,1,Front Yard,HALLAM ST,24,11
2486725,1,Front Yard,HALLAM ST,40,11
2486726,1,Boulevard Parking,HALLAM ST,70,9
2486727,2,Boulevard Parking,HALLAM ST,78,9
2486728,1,Front Yard,HALSEY AVE,25,19
2486729,1,Widened Driveway,HALSEY AVE,27,19
2486730,1,Front Yard,HAMBLY AVE,10,19
2486731,1,Front Yard,HAMBLY AVE,11,19
2486732,1,Front Yard,HAMBLY AVE,13,19
2486733,2,Front Yard,HAMBLY AVE,15,19
2486734,1,Front Yard,HAMBLY AVE,16,19
2486735,2,Front Yard,HAMBLY AVE,17,19
2486736,1,Front Yard,HAMBLY AVE,17A ,19
2486737,1,Widened Driveway,HAMBLY AVE,19,19
2486738,1,Front Yard,HAMBLY AVE,20,19
2486739,2,Widened Driveway,HAMBLY AVE,24,19
2486740,1,Front Yard,HAMBLY AVE,25,19
2486741,2,Widened Driveway,HAMBLY AVE,26,19
2486742,2,Front Yard,HAMBLY AVE,27,19
2486743,2,Front Yard,HAMBLY AVE,29,19
2486744,1,Front Yard,HAMBLY AVE,3,19
2486745,1,Widened Driveway,HAMBLY AVE,30,19
2486746,2,Widened Driveway,HAMBLY AVE,31,19
2486747,1,Widened Driveway,HAMBLY AVE,32,19
2486748,1,Widened Driveway,HAMBLY AVE,33,19
2486749,2,Widened Driveway,HAMBLY AVE,34,19
2486750,1,Widened Driveway,HAMBLY AVE,35,19
2486751,1,Front Yard,HAMBLY AVE,36,19
2486752,1,Front Yard,HAMBLY AVE,38,19
2486753,1,Front Yard,HAMBLY AVE,39,19
2486754,1,Front Yard,HAMBLY AVE,40,19
2486755,1,Widened Driveway,HAMBLY AVE,45,19
2486756,1,Front Yard,HAMBLY AVE,46,19
2486757,1,Front Yard,HAMBLY AVE,47,19
2486758,2,Widened Driveway,HAMBLY AVE,49,19
2486759,1,Front Yard,HAMBLY AVE,5,19
2486760,1,Front Yard,HAMBLY AVE,51,19
2486761,1,Widened Driveway,HAMBLY AVE,52,19
2486762,1,Front Yard,HAMBLY AVE,53,19
2486763,1,Front Yard,HAMBLY AVE,54,19
2486764,1,Front Yard,HAMBLY AVE,55,19
2486765,1,Widened Driveway,HAMBLY AVE,56,19
2486766,1,Front Yard,HAMBLY AVE,57,19
2486767,2,Widened Driveway,HAMBLY AVE,58,19
2486768,1,Front Yard,HAMBLY AVE,59,19
2486769,1,Front Yard,HAMBLY AVE,64,19
2486770,1,Front Yard,HAMBLY AVE,65,19
2486771,1,Widened Driveway,HAMMERSMITH AVE,11,19
2486772,1,Front Yard,HAMMERSMITH AVE,134,19
2486773,1,Front Yard,HAMMERSMITH AVE,144,19
2486774,1,Widened Driveway,HAMMERSMITH AVE,146,19
2486775,1,Widened Driveway,HAMMERSMITH AVE,148,19
2486776,1,Front Yard,HAMMERSMITH AVE,152,19
2486777,1,Widened Driveway,HAMMERSMITH AVE,155,19
2486778,1,Front Yard,HAMMERSMITH AVE,157,19
2486779,1,Widened Driveway,HAMMERSMITH AVE,159,19
2486780,1,Widened Driveway,HAMMERSMITH AVE,161,19
2486781,1,Front Yard,HAMMERSMITH AVE,162,19
2486782,1,Front Yard,HAMMERSMITH AVE,26,19
2486783,1,Front Yard,HAMMERSMITH AVE,39,19
2486784,1,Front Yard,HAMMERSMITH AVE,54,19
2486785,1,Widened Driveway,HAMMERSMITH AVE,78,19
2486786,1,Front Yard,HAMMERSMITH AVE,80,19
2486787,1,Widened Driveway,HAMMERSMITH AVE,82,19
2486788,1,Widened Driveway,HAMMERSMITH AVE,84,19
2486789,1,Front Yard,HAMMERSMITH AVE,86,19
2486790,1,Front Yard,HAMMERSMITH AVE,88,19
2486791,1,Widened Driveway,HAMMERSMITH AVE,9,19
2486792,1,Widened Driveway,HAMMERSMITH AVE,90,19
2486793,1,Front Yard,HAMPTON AVE,102,14
2486794,1,Front Yard,HAMPTON AVE,106,14
2486795,1,Front Yard,HAMPTON AVE,108,14
2486796,1,Boulevard Parking,HAMPTON AVE,110,14
2486797,1,Front Yard,HAMPTON AVE,132,14
2486798,1,Boulevard Parking,HAMPTON AVE,133,14
2486799,1,Front Yard,HAMPTON AVE,136,14
2486800,1,Front Yard,HAMPTON AVE,140,14
2486801,1,Front Yard,HAMPTON AVE,142,14
2486802,1,Front Yard,HAMPTON AVE,146,14
2486803,1,Front Yard,HAMPTON AVE,160,14
2486804,1,Front Yard,HAMPTON AVE,162,14
2486805,1,Front Yard,HAMPTON AVE,174,14
2486806,1,Front Yard,HAMSTEAD AVE,1,19
2486807,1,Front Yard,HAMSTEAD AVE,10,19
2486808,1,Front Yard,HAMSTEAD AVE,11,19
2486809,1,Front Yard,HAMSTEAD AVE,13,19
2486810,1,Front Yard,HAMSTEAD AVE,15,19
2486811,1,Front Yard,HAMSTEAD AVE,16,19
2486812,1,Front Yard,HAMSTEAD AVE,18,19
2486813,1,Front Yard,HAMSTEAD AVE,22,19
2486814,1,Front Yard,HAMSTEAD AVE,3,19
2486815,1,Front Yard,HAMSTEAD AVE,5,19
2486816,1,Front Yard,HAMSTEAD AVE,7,19
2486817,1,Front Yard,HAMSTEAD AVE,9,14
2486818,1,Front Yard,HANEY AVE,20,5
2486819,1,Front Yard,HANEY AVE,22,5
2486820,1,Front Yard,HANLEY ST,14,4
2486821,1,Front Yard,HANLEY ST,25,4
2486822,1,Front Yard,HANLEY ST,27,4
2486823,1,Front Yard,HANNA RD,117,15
2486824,1,Front Yard,HANNA RD,140,15
2486825,1,Front Yard,HANNA RD,158,15
2486826,1,Front Yard,HANNA RD,162,15
2486827,1,Front Yard,HANNA RD,87,15
2486828,1,Front Yard,HANNAFORD ST,11,19
2486829,1,Widened Driveway,HANNAFORD ST,114,19
2486830,1,Widened Driveway,HANNAFORD ST,118,19
2486831,1,Front Yard,HANNAFORD ST,120,19
2486832,1,Front Yard,HANNAFORD ST,122,19
2486833,2,Front Yard,HANNAFORD ST,124,19
2486834,1,Front Yard,HANNAFORD ST,131,19
2486835,1,Front Yard,HANNAFORD ST,133,19
2486836,1,Front Yard,HANNAFORD ST,17,19
2486837,1,Front Yard,HANNAFORD ST,22,19
2486838,1,Front Yard,HANNAFORD ST,67,19
2486839,1,Front Yard,HANSON RD,1,12
2486840,1,Front Yard,HANSON RD,19,12
2486841,1,Front Yard,HANSON RD,2,12
2486842,1,Front Yard,HANSON RD,21,12
2486843,1,Front Yard,HANSON RD,25,12
2486844,1,Front Yard,HANSON RD,28,12
2486845,1,Front Yard,HANSON RD,3,12
2486846,1,Front Yard,HANSON RD,30,12
2486847,1,Front Yard,HANSON RD,36,12
2486848,1,Front Yard,HANSON RD,37,12
2486849,1,Front Yard,HANSON RD,39,12
2486850,1,Front Yard,HANSON RD,4,12
2486851,1,Front Yard,HANSON RD,41,12
2486852,1,Front Yard,HANSON RD,5,12
2486853,1,Front Yard,HANSON ST,186,19
2486854,1,Front Yard,HARCOURT AVE,4,14
2486855,1,Widened Driveway,HARCOURT AVE,5,14
2486856,1,Front Yard,HARCOURT AVE,8,14
2486857,1,Front Yard,HARCOURT AVE,9,14
2486858,1,Front Yard,HARLTON CRES,15,5
2486859,1,Front Yard,HARLTON CRES,16,5
2486860,1,Front Yard,HARLTON CRES,18,5
2486861,1,Front Yard,HARLTON CRES,24,5
2486862,1,Front Yard,HARLTON CRES,36,5
2486863,1,Front Yard,HARLTON CRES,39,5
2486864,1,Front Yard,HARPER AVE,12,11
2486865,1,Front Yard,HARPER AVE,18,11
2486866,1,Front Yard,HARRIET ST,15,14
2486867,1,Front Yard,HARRIET ST,28,14
2486868,1,Front Yard,HARRIS AVE,67,19
2486869,1,Front Yard,HARRISON ST,140,9
2486870,1,Front Yard,HARSHAW AVE,13,4
2486871,1,Front Yard,HARSHAW AVE,18,4
2486872,1,Front Yard,HARSHAW AVE,20,4
2486873,1,Front Yard,HARSHAW AVE,21,4
2486874,1,Front Yard,HARSHAW AVE,23,4
2486875,1,Front Yard,HARSHAW AVE,25,4
2486876,1,Front Yard,HARSHAW AVE,27,4
2486877,1,Front Yard,HARSHAW AVE,31,4
2486878,1,Front Yard,HARSHAW AVE,37,4
2486879,1,Front Yard,HARSHAW AVE,38,4
2486880,1,Front Yard,HARSHAW AVE,40,4
2486881,1,Front Yard,HARSHAW AVE,41,4
2486882,1,Front Yard,HARSHAW AVE,42,4
2486883,1,Front Yard,HARSHAW AVE,43,4
2486884,1,Front Yard,HARSHAW AVE,45,4
2486885,1,Front Yard,HARSHAW AVE,47,4
2486886,1,Front Yard,HARSHAW AVE,49,4
2486887,1,Front Yard,HARSHAW AVE,5,4
2486888,1,Front Yard,HARSHAW AVE,50,4
2486889,1,Front Yard,HARSHAW AVE,52,4
2486890,1,Front Yard,HARSHAW AVE,55,4
2486891,1,Front Yard,HARSHAW AVE,59,4
2486892,1,Front Yard,HARSHAW AVE,61,4
2486893,1,Front Yard,HARSHAW AVE,63,4
2486894,1,Front Yard,HARSHAW AVE,66,4
2486895,1,Front Yard,HARSHAW AVE,67,4
2486896,1,Front Yard,HARSHAW AVE,68,4
2486897,1,Front Yard,HARSHAW AVE,7,4
2486898,1,Front Yard,HARSHAW AVE,71,4
2486899,1,Front Yard,HARSHAW AVE,73,4
2486900,1,Front Yard,HARSHAW AVE,74,4
2486901,1,Front Yard,HARSHAW AVE,76,4
2486902,1,Front Yard,HARTLEY AVE,13,8
2486903,1,Front Yard,HARTLEY AVE,29,8
2486904,1,Front Yard,HARTLEY AVE,52,8
2486905,1,Front Yard,HARTLEY AVE,54,8
2486906,1,Front Yard,HARTLEY AVE,60,8
2486907,1,Front Yard,HARTLEY AVE,64,8
2486908,1,Front Yard,HARTLEY AVE,66,8
2486909,1,Widened Driveway,HARVARD AVE,48,4
2486910,1,Widened Driveway,HARVARD AVE,50,4
2486911,1,Front Yard,HARVARD AVE,53,4
2486912,1,Front Yard,HARVARD AVE,57,4
2486913,2,Front Yard,HARVARD AVE,58,4
2486914,1,Front Yard,HARVARD AVE,59,4
2486915,1,Front Yard,HARVARD AVE,67,4
2486916,1,Front Yard,HARVARD AVE,68,4
2486917,1,Front Yard,HARVIE AVE,305,9
2486918,1,Front Yard,HARVIE AVE,337,9
2486919,1,Front Yard,HARVIE AVE,343,9
2486920,1,Front Yard,HARVIE AVE,350,9
2486921,1,Front Yard,HARVIE AVE,353,9
2486922,1,Front Yard,HARVIE AVE,360,9
2486923,1,Front Yard,HARVIE AVE,362,9
2486924,1,Front Yard,HARVIE AVE,364,9
2486925,1,Front Yard,HARVIE AVE,366,9
2486926,1,Front Yard,HARVIE AVE,367,9
2486927,1,Front Yard,HARVIE AVE,392,9
2486928,1,Front Yard,HARVIE AVE,428,9
2486929,1,Front Yard,HARVIE AVE,516,9
2486930,1,Front Yard,HARVIE AVE,570,9
2486931,1,Front Yard,HARWOOD RD,30,15
2486932,1,Front Yard,HARWOOD RD,34,15
2486933,1,Front Yard,HARWOOD RD,36,15
2486934,1,Front Yard,HARWOOD RD,38,15
2486935,1,Front Yard,HARWOOD RD,40,15
2486936,1,Widened Driveway,HARWOOD RD,42,15
2486937,1,Widened Driveway,HARWOOD RD,44,15
2486938,1,Widened Driveway,HARWOOD RD,46,15
2486939,1,Front Yard,HARWOOD RD,48,22
2486940,1,Front Yard,HARWOOD RD,56,15
2486941,2,Widened Driveway,HASLEMERE RD,28,15
2486942,1,Widened Driveway,HASLEMERE RD,30,15
2486943,1,Widened Driveway,HASLEMERE RD,32,15
2486944,1,Front Yard,HASLEMERE RD,34,15
2486945,2,Front Yard,HASLEMERE RD,56,15
2486946,1,Front Yard,HASSARD AVE,25,14
2486947,1,Front Yard,HASTINGS AVE,181,14
2486948,1,Widened Driveway,HASTINGS AVE,244,14
2486949,1,Front Yard,HASTINGS AVE,35,14
2486950,1,Front Yard,HATHERLEY RD,10,9
2486951,1,Front Yard,HATHERLEY RD,100,9
2486952,1,Front Yard,HATHERLEY RD,11,9
2486953,1,Front Yard,HATHERLEY RD,126,9
2486954,1,Front Yard,HATHERLEY RD,128,9
2486955,1,Front Yard,HATHERLEY RD,132,9
2486956,1,Front Yard,HATHERLEY RD,134,9
2486957,1,Front Yard,HATHERLEY RD,136,9
2486958,1,Front Yard,HATHERLEY RD,141,9
2486959,1,Front Yard,HATHERLEY RD,17,9
2486960,1,Front Yard,HATHERLEY RD,19,9
2486961,1,Front Yard,HATHERLEY RD,21,9
2486962,1,Front Yard,HATHERLEY RD,26A ,9
2486963,1,Front Yard,HATHERLEY RD,27,9
2486964,1,Front Yard,HATHERLEY RD,34,9
2486965,1,Front Yard,HATHERLEY RD,36,9
2486966,1,Front Yard,HATHERLEY RD,37,9
2486967,1,Front Yard,HATHERLEY RD,41,9
2486968,1,Front Yard,HATHERLEY RD,52,9
2486969,1,Front Yard,HATHERLEY RD,53,9
2486970,1,Front Yard,HATHERLEY RD,55,9
2486971,1,Front Yard,HATHERLEY RD,57,9
2486972,1,Front Yard,HATHERLEY RD,61,9
2486973,1,Front Yard,HATHERLEY RD,65,9
2486974,1,Front Yard,HATHERLEY RD,66,9
2486975,1,Front Yard,HATHERLEY RD,67,9
2486976,1,Front Yard,HATHERLEY RD,68,9
2486977,1,Front Yard,HATHERLEY RD,7,9
2486978,1,Front Yard,HATHERLEY RD,72,9
2486979,1,Front Yard,HATHERLEY RD,84,9
2486980,1,Front Yard,HATHERLEY RD,9,9
2486981,1,Front Yard,HATHERLEY RD,98,9
2486982,1,Front Yard,HAVELOCK ST,121,9
2486983,1,Front Yard,HAVELOCK ST,129,9
2486984,1,Front Yard,HAVELOCK ST,131,9
2486985,1,Front Yard,HAVELOCK ST,19,9
2486986,1,Front Yard,HAVELOCK ST,31,9
2486987,1,Front Yard,HAVELOCK ST,35,9
2486988,1,Front Yard,HAVELOCK ST,5,9
2486989,1,Widened Driveway,HAVELOCK ST,6,9
2486990,1,Front Yard,HAVELOCK ST,7,9
2486991,1,Front Yard,HAVELOCK ST,9,9
2486992,1,Front Yard,HAVERSON BLVD,11,5
2486993,1,Front Yard,HAVERSON BLVD,12,5
2486994,1,Front Yard,HAVERSON BLVD,13,5
2486995,1,Front Yard,HAVERSON BLVD,40,5
2486996,1,Front Yard,HAVERSON BLVD,42,5
2486997,1,Front Yard,HAVERSON BLVD,46,5
2486998,1,Front Yard,HAVERSON BLVD,66,5
2486999,1,Front Yard,HAVERSON BLVD,74,5
2487000,2,Front Yard,HAWTHORN AVE,11,11
2487001,1,Front Yard,HAWTHORN AVE,15,11
2487002,1,Front Yard,HAWTHORN AVE,17,11
2487003,1,Widened Driveway,HAWTHORN AVE,29,11
2487004,2,Front Yard,HAWTHORN AVE,31,11
2487005,2,Front Yard,HAWTHORN AVE,33,11
2487006,1,Widened Driveway,HAZELBRAE RD,4,4
2487007,1,Front Yard,HAZELBRAE RD,5,4
2487008,1,Widened Driveway,HAZELBRAE RD,6,4
2487009,1,Widened Driveway,HAZELBRAE RD,7,4
2487010,1,Widened Driveway,HAZELBRAE RD,8,4
2487011,1,Front Yard,HAZELTON AVE,111,11
2487012,1,Front Yard,HAZELTON AVE,113,11
2487013,1,Widened Driveway,HEATH CRES,3,11
2487014,2,Front Yard,HEATH ST E,100,11
2487015,1,Widened Driveway,HEATH ST E,106,11
2487016,1,Widened Driveway,HEATH ST E,108,11
2487017,1,Front Yard,HEATH ST E,112,11
2487018,1,Front Yard,HEATH ST E,128,11
2487019,1,Widened Driveway,HEATH ST E,130,11
2487020,1,Widened Driveway,HEATH ST E,131,11
2487021,1,Widened Driveway,HEATH ST E,132,11
2487022,1,Widened Driveway,HEATH ST E,135,11
2487023,1,Widened Driveway,HEATH ST E,137,11
2487024,1,Boulevard Parking,HEATH ST E,150,11
2487025,1,Front Yard,HEATH ST E,158,11
2487026,1,Front Yard,HEATH ST E,163,11
2487027,1,Front Yard,HEATH ST E,165,11
2487028,1,Widened Driveway,HEATH ST E,167,11
2487029,1,Widened Driveway,HEATH ST E,169,11
2487030,1,Front Yard,HEATH ST E,229,11
2487031,1,Front Yard,HEATH ST E,231,11
2487032,1,Front Yard,HEATH ST E,254,11
2487033,1,Front Yard,HEATH ST E,261,11
2487034,1,Widened Driveway,HEATH ST E,263,11
2487035,1,Front Yard,HEATH ST E,265,11
2487036,1,Widened Driveway,HEATH ST E,277,11
2487037,1,Widened Driveway,HEATH ST E,283,11
2487038,1,Widened Driveway,HEATH ST E,29,12
2487039,2,Widened Driveway,HEATH ST E,298,11
2487040,2,Widened Driveway,HEATH ST E,314,11
2487041,1,Front Yard,HEATH ST E,35,12
2487042,2,Front Yard,HEATH ST E,42,12
2487043,1,Front Yard,HEATH ST E,436,15
2487044,1,Widened Driveway,HEATH ST E,99,11
2487045,1,Boulevard Parking,HEATH ST W,111,12
2487046,1,Front Yard,HEATH ST W,33,12
2487047,2,Widened Driveway,HEATH ST W,60,12
2487048,2,Widened Driveway,HEATH ST W,73,12
2487049,1,Front Yard,HEATHBRIDGE PARK RD,15,26
2487050,1,Front Yard,HEATHDALE RD,39,12
2487051,1,Front Yard,HEATHER RD,43,15
2487052,1,Front Yard,HEATHER ST,10,8
2487053,1,Widened Driveway,HECTOR AVE,10,12
2487054,1,Front Yard,HECTOR AVE,12,12
2487055,1,Widened Driveway,HECTOR AVE,14,12
2487056,1,Widened Driveway,HECTOR AVE,24,12
2487057,1,Widened Driveway,HECTOR AVE,25,12
2487058,1,Widened Driveway,HECTOR AVE,28,12
2487059,1,Widened Driveway,HECTOR AVE,30,12
2487060,1,Front Yard,HECTOR AVE,32,12
2487061,1,Widened Driveway,HECTOR AVE,33,12
2487062,1,Widened Driveway,HECTOR AVE,34,12
2487063,1,Widened Driveway,HECTOR AVE,36,12
2487064,1,Widened Driveway,HECTOR AVE,8,21
2487065,1,Front Yard,HEDDINGTON AVE,105,8
2487066,1,Widened Driveway,HEDDINGTON AVE,109,8
2487067,1,Widened Driveway,HEDDINGTON AVE,111,8
2487068,1,Widened Driveway,HEDDINGTON AVE,112,8
2487069,1,Widened Driveway,HEDDINGTON AVE,114,8
2487070,1,Front Yard,HEDDINGTON AVE,116,8
2487071,2,Front Yard,HEDDINGTON AVE,117,8
2487072,1,Widened Driveway,HEDDINGTON AVE,118,8
2487073,1,Widened Driveway,HEDDINGTON AVE,121,8
2487074,1,Front Yard,HEDDINGTON AVE,122,8
2487075,1,Front Yard,HEDDINGTON AVE,123,8
2487076,1,Front Yard,HEDDINGTON AVE,124,8
2487077,1,Front Yard,HEDDINGTON AVE,129,8
2487078,1,Front Yard,HEDDINGTON AVE,133,8
2487079,1,Front Yard,HEDDINGTON AVE,16,8
2487080,1,Front Yard,HEDDINGTON AVE,33,8
2487081,1,Widened Driveway,HEDDINGTON AVE,39,8
2487082,1,Widened Driveway,HEDDINGTON AVE,4,8
2487083,1,Front Yard,HEDDINGTON AVE,41,8
2487084,1,Widened Driveway,HEDDINGTON AVE,43,8
2487085,1,Widened Driveway,HEDDINGTON AVE,45,8
2487086,1,Front Yard,HEDDINGTON AVE,48,8
2487087,2,Widened Driveway,HEDDINGTON AVE,50,8
2487088,1,Front Yard,HEDDINGTON AVE,51,8
2487089,1,Front Yard,HEDDINGTON AVE,53,8
2487090,1,Front Yard,HEDDINGTON AVE,55,8
2487091,1,Front Yard,HEDDINGTON AVE,56,8
2487092,1,Widened Driveway,HEDDINGTON AVE,57,8
2487093,1,Widened Driveway,HEDDINGTON AVE,58,8
2487094,1,Front Yard,HEDDINGTON AVE,59,16
2487095,1,Widened Driveway,HEDDINGTON AVE,60,8
2487096,1,Widened Driveway,HEDDINGTON AVE,61,8
2487097,2,Front Yard,HEDDINGTON AVE,63,8
2487098,1,Widened Driveway,HEDDINGTON AVE,64,8
2487099,2,Front Yard,HEDDINGTON AVE,65,8
2487100,1,Widened Driveway,HEDDINGTON AVE,88,8
2487101,1,Front Yard,HEDDINGTON AVE,90,8
2487102,1,Front Yard,HEDDINGTON AVE,92,8
2487103,1,Widened Driveway,HEDDINGTON AVE,94,8
2487104,1,Front Yard,HEDDINGTON AVE,95,8
2487105,1,Front Yard,HEDDINGTON AVE,96,8
2487106,1,Front Yard,HEDDINGTON AVE,97,8
2487107,1,Widened Driveway,HEDDINGTON AVE,98,8
2487108,1,Front Yard,HELEN AVE,3,9
2487109,1,Front Yard,HELEN AVE,5,9
2487110,1,Front Yard,HELENDALE AVE,103,8
2487111,1,Front Yard,HELENDALE AVE,105,8
2487112,1,Front Yard,HELENDALE AVE,133,8
2487113,1,Front Yard,HELENDALE AVE,139,8
2487114,2,Front Yard,HELENDALE AVE,65,8
2487115,1,Widened Driveway,HELENDALE AVE,88,8
2487116,1,Widened Driveway,HELENDALE AVE,95,8
2487117,1,Front Yard,HELENDALE AVE,97,8
2487118,1,Front Yard,HEMLOCK AVE,14,19
2487119,1,Front Yard,HENDERSON AVE,1,11
2487120,1,Front Yard,HENDRICK AVE,27,12
2487121,1,Front Yard,HENDRICK AVE,36,12
2487122,1,Widened Driveway,HENDRICK AVE,38,12
2487123,1,Front Yard,HENDRICK AVE,40,12
2487124,1,Front Yard,HENDRICK AVE,44,12
2487125,1,Front Yard,HENDRICK AVE,56,12
2487126,1,Widened Driveway,HENDRICK AVE,60,12
2487127,1,Widened Driveway,HENDRICK AVE,61,12
2487128,1,Widened Driveway,HENDRICK AVE,63,12
2487129,1,Front Yard,HENDRICK AVE,68,12
2487130,1,Front Yard,HENDRICK AVE,70,12
2487131,1,Front Yard,HENDRICK AVE,72,12
2487132,1,Front Yard,HENDRICK AVE,74,12
2487133,1,Front Yard,HENNING AVE,14,8
2487134,1,Front Yard,HENNING AVE,16,8
2487135,1,Widened Driveway,HENNING AVE,28,8
2487136,1,Front Yard,HENNING AVE,30,8
2487137,1,Front Yard,HENNING AVE,32,8
2487138,1,Front Yard,HENNING AVE,34,8
2487139,1,Widened Driveway,HENNING AVE,37,8
2487140,1,Front Yard,HENNING AVE,38,8
2487141,1,Front Yard,HENNING AVE,40,8
2487142,1,Front Yard,HEPBOURNE ST,20,9
2487143,1,Front Yard,HEPBOURNE ST,24,9
2487144,1,Front Yard,HEPBOURNE ST,26,9
2487145,1,Front Yard,HEPBOURNE ST,30,9
2487146,1,Front Yard,HERBERT AVE,11,19
2487147,1,Front Yard,HERBERT AVE,13,19
2487148,1,Front Yard,HERBERT AVE,14,19
2487149,1,Front Yard,HERBERT AVE,15,19
2487150,1,Front Yard,HERBERT AVE,16,19
2487151,1,Front Yard,HERBERT AVE,22,19
2487152,1,Front Yard,HERBERT AVE,26,19
2487153,2,Front Yard,HERBERT AVE,34,19
2487154,1,Front Yard,HERBERT AVE,36,19
2487155,1,Front Yard,HERBERT AVE,49,19
2487156,1,Front Yard,HERBERT AVE,51,19
2487157,1,Front Yard,HERBERT AVE,53,19
2487158,1,Front Yard,HERBERT AVE,60,19
2487159,1,Front Yard,HERBERT AVE,62,19
2487160,1,Front Yard,HERBERT AVE,68,19
2487161,1,Widened Driveway,HERBERT AVE,7,19
2487162,1,Front Yard,HERBERT AVE,70,19
2487163,1,Front Yard,HERBERT AVE,72,19
